slot,block_time,tx_signature,token_mint_a,token_mint_b,token_vault_a,token_vault_b,num_swaps,token_amount_a,token_amount_b,pre_balance_a,pre_balance_b,post_balance_a,post_balance_b,decimals_a,decimals_b,token_price_a,token_price_b,token_ema_a,token_ema_b
372555152,1760143603,2yRKdUsoVZWaLnCLHpGVdcdY2onmyGbNWEdFL9aixXFagABM9MdeiQJVazzRp9YieCDNoqPxqzP6rtgowckpVYWj,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19034721.146332,9470491.720628,19036040.907952,9469172.477046,6,6,0.9995483700000001,0.99980992,0.99873236,0.99987415
372555047,1760143561,4j2C7jLuNFAQLRB7REdQUheqVmTY6jfA1Fue3ixJsNDBKyzBjyAYBzNmG2vvKnbj3SVuktUXKHqbLbCkhm7j3Fe3,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19034747.783661,9470465.088426,19034721.146332,9470491.720628,6,6,0.9994985000000001,0.99980223,0.99872028,0.99987525
372554830,1760143475,42tjGu3pQrFKMgKV4b7SU7GBxch68eZ33Z5kTxiPvjSRCTLdD15NBJ72jLmaYdssvh9zhD1dALbkM1iMPzvwfbaR,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19572544.438323,8932785.088426,19034747.783661,9470465.088426,6,6,0.99945038,0.9998358,0.9986967800000001,0.99987675
372554763,1760143448,hbzvLCxYf7u4rVf6g4CmRPv4tz42Cv1Ln9fBfjV9jrpqB352ceubst8usfW2grSMJ4rqf4ABfoY6f3YUa4zFKTw,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19572566.193449,8932763.338549,19572544.438323,8932785.088426,6,6,0.9994202400000001,0.99982979,0.9986891600000001,0.99987709
372554728,1760143435,2otYPb7Yo5ESStxrWwzxXwG7Yjy6FovSYVpdyrenYETy923bVRR8YrLMNiqhwvjLXp3wzw6vj4A2r9N3Q91wGHaL,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19572546.863165,8932782.660302,19572566.193449,8932763.338549,6,6,0.9993996,0.99982837,0.9986854000000001,0.9998772100000001
372554683,1760143417,5NTh8oKyMDgSXA3mvkQTWMB4K4y7g7U5PxHTRJg1bPySor8xCjuWuH5uAkeobsQZZ5SvWXZNKbv9EXA7uQkobT3W,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19572527.533502,8932801.981435,19572546.863165,8932782.660302,6,6,0.999411,0.99983264,0.9986806500000001,0.9998774300000001
372554666,1760143410,2TZ92poqrMBtQTExzgJB6t84WuYEVYqcJMMeRPc3PAFBVicWSKvSugfkjuHUbbKJaf3euZnqhJiEoHFQnf9EcGjV,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19556907.53345,8948415.100229,19572527.533502,8932801.981435,6,6,0.99940357,0.99983135,0.99867879,0.9998775200000001
372554376,1760143295,4TNz9VDkGXoHFc4yMzn1SqjmKhJ45wCKrvUxYpnw3ootHiWT3uA3KKkkcteSSBXXwJfo4Z9o4TcTPXihkrj1NQsh,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19560515.827206,8949991.160421,19556907.53345,8948415.100229,6,6,0.99924018,0.9998065500000001,0.998654,0.99987969
372554237,1760143240,5DAwvtg4ioDQDNcfcj5zafvFPLsEk5GL6f7jkvkas6dVLaJ5gy4ZJQswC21LrhrTRepeYP4Msgu7M31gZmqT1r7f,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,2633.636688,8950103.89814,2633.636688,8949991.160421,6,6,0.99919117,0.9998408,0.99864201,0.9998808100000001
372553859,1760143092,5WJZcyKraA29RoqqhWpBVzP1gpuxtmgkPtAbBDrQsT5BjYpEuALzXxJW5zR24R5BvwNj8qD3GeNCpD7ChLqgXXc1,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19656451.048118,8854192.117823,19560515.836378,8950103.89814,6,6,0.99942895,0.99984863,0.9986041,0.999883
372553836,1760143083,61A1F3YXVzuByrMXGSrDdED6rRd9ighxWsyFambwN1Sc1E3coj8b1fBEWmymkXGKWdCVHnwKgpMoZr3gLtfq4dGV,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,19656455.951044,8854187.216115,19656451.048118,8854192.117823,6,6,0.99943496,0.99984403,0.99860108,0.99988308
372553748,1760143047,32fdNEigFDEivYxdyTDS7rng5cs6S4gQR19ru93qAvoVQW36V7GkjUcC2fKmcBj3hjz81FafKsA1iTZNCyyRCevT,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20052866.053494,8457882.78579,19656455.951044,8854187.216115,6,6,0.99941848,0.99984182,0.99859016,0.99988354
372553724,1760143036,2cQsuZu8CYomyPrMWhrqvWJRi7tToJWLsrot9noK1oi1nob3zaMK8grY3jHbpUGpsfHNg4SJxvjrDNLkGwQBSRbF,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20052870.945321,8457877.895354,20052866.053494,8457882.78579,6,6,0.99942853,0.99985226,0.99858695,0.9998836600000001
372553643,1760143002,2h1771LNAQehRF8f6M3bVmWiwjY6v3mXBygfzK3ifHNGXadfZiNeYuJTruWRhC7EGg6Jvu7shn2JMdRPvJrjbu2m,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20150900.008444,8359877.1624,20052870.945321,8457877.895354,6,6,0.99931782,0.99981009,0.9985769800000001,0.99988434
372553640,1760143001,gExUtrTZBKXJPsTNc6JdHHu6BMV2X4WmB6Qwys8NG21XN7qb1SqB5poiAntG238RjJxFJH53o24y7yMvo4qEuHk,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20150904.892456,8359872.27982,20150900.008444,8359877.1624,6,6,0.99929631,0.99980618,0.9985767400000001,0.99988437
372553534,1760142959,31qxm6kgjzvWwEZjcoe6uvmnkhHdeq99m2X72eryt6uBkvjot818NXm9Cweg9sh5TJgk5wAm8KqmJubGhypfBeoQ,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20263638.549835,8247172.27982,20150904.892456,8359872.27982,6,6,0.9992507,0.99981111,0.99856429,0.99988529
372553436,1760142919,4XPrdnu7xX2nEkMcuwwqh7mvFGQJahJjsxXg9HPTyALQgXRdoWpNUzBqnxUtNJRmSynr6outSQeaBDuo9qmwZ1Yg,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20263640.550442,8247170.27982,20263638.549835,8247172.27982,6,6,0.99925087,0.99981038,0.9985525900000001,0.99988625
372553427,1760142916,Hjuz1MdE97s6bW8STSwDjHUppBrXmDVaAPVp8x2p5yHVAjmJwAKeKbvE8gh6fFJ57V9uHyHEmzL7CJhZ49iR3ao,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20263684.744136,8247126.099545,20263640.550442,8247170.27982,6,6,0.99925693,0.99981073,0.99855172,0.99988633
372553298,1760142865,SJgosActnr8kijBqNEr6wtQtyGYnhnBcij66JSHCtiGBuHJMGc6TWaCitPyt5LAaZkXfpKjFcho4CA2RGD3XrPX,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20263662.967454,8247147.865259,20263684.744136,8247126.099545,6,6,0.99924784,0.99980885,0.99853792,0.9998876600000001
372553291,1760142862,4ANJyZpivNy4CmKaB18xCLasJTxXHVxWwUTVCU7Yfbv5SoQZCjYZ4xkPeK7CNs8iP9vufNJwXTqN66ijwioq32tE,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20358665.194271,8152174.897226,20263662.967454,8247147.865259,6,6,0.99925444,0.9998066,0.9985375,0.99988772
372553286,1760142860,5Qe73nCLowhsicMkCWkvA3TaifpbXWhnFeqnPh89Tjhx8pXjeFmhoLWgQCj8TZFtfpDrbz5UsTh2ETbfe5K3Tntq,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20369768.667348,8141074.897226,20358665.194271,8152174.897226,6,6,0.99924484,0.99980804,0.99853703,0.99988778
372553244,1760142844,5sy2S4aVX88sD351CznuT9wJAtBZQ4xt64zrw2rcLfpQWRYiK4uUcx3YC24Yc31bQj33PpAs7jbeKmvdmCi1JzXu,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20370068.526384,8140775.132138,20369768.667348,8141074.897226,6,6,0.99923245,0.99981145,0.9985339,0.99988816
372553167,1760142813,362vs62ok933BzWp2q3HFGSgxUNGztEWVLmGGJe5VdKB41j65i2R1PhUHnNBh5RfdjttpbPsoBrwrivdw9due2ZQ,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20478202.937641,8032675.132138,20370068.526384,8140775.132138,6,6,0.9992327400000001,0.99980945,0.9985271800000001,0.99988891
372553101,1760142786,2DHuAR7cbpVwA6953kLcGYMcZTeWoMrimYJpiy7cWDduVdTxMc95w98XorLfZQEaoG3bwiE2X5mFAhu3yQey8XsC,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20478168.82988,8032662.472771,20478202.937641,8032675.132138,6,6,0.99925039,0.99980718,0.9985212,0.99988964
372553030,1760142758,638vTsL8F7Uf75Kq4qfQXNouNeMXnPD7o27xrCTARQ5z4BWwMdfVGGpNTzdziifDiyFFAZ6MJKjn2vg4xC6Nj8fs,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20478165.403065,8032665.897793,20478168.82988,8032662.472771,6,6,0.99915851,0.99980446,0.99851565,0.99989036
372553025,1760142755,5FS7p9c5SJT4b1L8GjDK8vxEGrYSoTV8TG4tHNkMSgk5ANM1WnoWbDg5ztKtUugnCgVMBzU6oXxXBHJHXg1kFUW9,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20546185.574487,7964667.915573,20478165.403065,8032665.897793,6,6,0.99917608,0.99981917,0.99851512,0.99989046
372552954,1760142727,4yWscC2ttayHYaSMCGf7pS1dFEeeWijpsdMMFdzvJQnqRUMVQJ7UqsFiu5yG39QSQP8gWBFmRZWhyHTN2a3iioRa,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20639216.602072,7871667.915573,20546185.574487,7964667.915573,6,6,0.99911702,0.99979951,0.99851045,0.99989118
372552922,1760142713,4S3bw4DqtC2nWPB5wS14Ep1om3nYCU9wkXDcQj6MFhFKvVkNTtGZLg2TEkYuH1dCgCwzi78B3BZdMnfUfHbEcLHs,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20732248.414904,7778667.915573,20639216.602072,7871667.915573,6,6,0.99909441,0.9997975,0.99850803,0.99989169
372552919,1760142712,5y2UXhvkUTShKTgtJshAHpC68BKokpRT3AKENhsa1ds5LySiXaxBQ3VfNPvpKzYaFfifdQghNqTi4pkVhsomTDUk,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20732225.413519,7778690.904396,20732248.414904,7778667.915573,6,6,0.99905278,0.99980081,0.99850779,0.99989174
372552884,1760142698,2j34rxoZEjDzL3NtcjZhP25gM29hAoMFXpsRUEskUdoh6QYuVbEcuh4Vt5pg9P4dqn5rDy2CUnpGQPyyqmq1Rr7G,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20732196.046259,7778720.255618,20732225.413519,7778690.904396,6,6,0.99903694,0.99979302,0.99850545,0.99989223
372552876,1760142696,JEkHsnuRAHn3QkNHgRqxLxCGA4fB8jzJ7ZgHwhLo8eq4i12gaSnrpiyPjyESEwMTwtjB1iMajVRchKAmqKsPkrJ,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20834581.964638,7676370.255618,20732196.046259,7778720.255618,6,6,0.99903615,0.99979362,0.99850523,0.99989229
372552870,1760142693,ZjuSJXepJLppXCNBouarRRxMDMg1pkJewNP74iUVHy38XMXKKoW8uBYcVtcoSPZ9VmEvcS69qevK2G42sCXjaqp,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20834576.664944,7676375.552368,20834581.964638,7676370.255618,6,6,0.99908098,0.9997925,0.99850469,0.99989242
372552730,1760142638,KbRSradBG8BXABDpfZFHBPDQXBZnwGCQS1ngvNdD1Y5qjEyNe78qD3XXtvDyGFpGiJZoBScsaJvNzRvfM525hFD,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20834570.896774,7676381.317334,20834576.664944,7676375.552368,6,6,0.99892051,0.99977667,0.99849745,0.99989408
372552666,1760142612,2FZ9mpcUbWPkqJTi4M81VzBEKW52FNKXB3rYyANp6EgJsB9peBh1fN7FHGQQAnepc4UTSuc8Hjp6pX7fGQcE1eT4,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20834547.895031,7676404.306301,20834570.896774,7676381.317334,6,6,0.99888953,0.99978345,0.9984942,0.99989475
372552563,1760142571,TJCtbWAzzU4yiJNPjyUEXKPD9x2Y6w5J2umqxNcMdw2upTuMWppamckNWV8rCK8cQFSxgnTHQBR8LkdP5RgVt1K,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20933483.505925,7577504.306301,20834547.895031,7676404.306301,6,6,0.9988555,0.99979746,0.9984888000000001,0.99989578
372552533,1760142560,56PPSw1kHFHtnohvFiCCZtPKXsYCn4kmbTSYoSZF8FNYzMWmAu41gxj6QXniTtRrYpd2rWWVgHPBBbkbvtRtkvQu,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,2633.636688,7577524.138841,2633.636688,7577504.306301,6,6,0.99886423,0.99979904,0.99848702,0.99989604
372552507,1760142549,5oBcE3Xk3dSyotBTcNSGMWYh5sYwEyyWHKKRs6xgQY66y85yzG4m1svNzGaQzUzhcpK9a5gRETDq3keRiKMxTinN,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20933534.873533,7577508.491869,20933519.220858,7577524.138841,6,6,0.9988534800000001,0.99979134,0.9984855,0.9998963200000001
372552478,1760142538,qyxGnLLhAKKqz5QAhsGH4XxgacPe91xKLNJfaLGBTQ8h134VgP3bexEddxXJ62RWNpv81Qc21Wawahez3ffh7X9,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20933234.873532,7577808.322569,20933534.873533,7577508.491869,6,6,0.99882631,0.99979823,0.99848378,0.99989668
372552446,1760142525,5VVkwowwpVwuVJR46BAPCTfz83va3p6TvKH5B5YLBybywR3YcTj1qQUEnFZxZmBCmvWCDpfaqZCvtzNvEtdBkDQ8,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20933243.766315,7577799.433026,20933234.873532,7577808.322569,6,6,0.99886369,0.99979309,0.998482,0.99989707
372552379,1760142500,4TVJf7gbvvAdeEegnMK8D9hGJwV9isF5Z8eNmY92C77SYauH1SXav1egXNAADprB1nMZSxUzx48fEEhsgzKRyMNv,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20933254.867759,7577788.335627,20933243.766315,7577799.433026,6,6,0.99882203,0.99978317,0.99847831,0.99989801
372552330,1760142481,4M6Te3tVZaJsoeMRQXBL8NrhxYbZT9nfa1xkenVqWVV5m8C4ZLnKcp6ShtqnVKSnyPTzsGfUb5VWyyAbYjT7cnaf,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20933228.843613,7577814.345086,20933254.867759,7577788.335627,6,6,0.99880978,0.99980554,0.9984758,0.99989865
372552308,1760142472,4NQx7fWZGotRywxXPjyoWL1WzQ992ixU6DVqVzfpqHXrDRCv2YbtTes7Krohxfd476a9BUiTAAUC6egVctGZ3cKL,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20933225.325014,7577817.861699,20933228.843613,7577814.345086,6,6,0.9988235200000001,0.9998253,0.99847458,0.99989889
